Run 1696281871
event 1
V              0.112787       0.233601       1.89853        1.9181         -0.106692      0.111015       2.62086        2.2098e-08     
DM             0.11295        0.152006       1.39882        1.41163        -0.106692      0.111015       2.62086        2.2098e-08     
Recoil_DM      0.0966029      0.146653       1.29467        1.30658        76.6548        103.415        953.27         3.22216e-06    
electron       0.0163469      0.00535312     0.104152       0.105564       76.6548        103.415        953.27         3.22216e-06    

endevent 282

event 283
pion           0.422219       0.525043       5.0859         5.13211        0.0844407      0.0680803      17.0517        7.0257e-08     
V              0.367483       0.487944       4.77707        4.81628        0.0844407      0.0680803      17.0517        7.0257e-08     
DM             0.218609       0.305406       2.75875        2.78423        0.0844407      0.0680803      17.0517        7.0257e-08     
Recoil_DM      0.145483       0.234548       2.11898        2.13691        146.144        204.12         1860.27        6.27533e-06    
electron       0.0731256      0.0708577      0.639771       0.647823       146.144        204.12         1860.27        6.27533e-06    

endevent 283

event 284
pion           0.0895839      0.164507       1.55776        1.57478        0.025156       0.00424185     0.964292       1.6559e-08     
V              0.0580974      0.150824       1.4752         1.48537        0.025156       0.00424185     0.964292       1.6559e-08     
DM             0.0560544      0.075986       0.695033       0.701521       0.025156       0.00424185     0.964292       1.6559e-08     
Recoil_DM      0.0307621      0.0381217      0.448621       0.451447       38.3545        51.9626        476.22         1.61664e-06    
electron       0.0252923      0.0378644      0.246412       0.250585       38.3545        51.9626        476.22         1.61664e-06    

endevent 284

event 285
pion           0.357004       0.55494        5.72909        5.76854        -0.0023958     0.00063974     -1.42123       8.6021e-09     
V              0.365607       0.524341       5.46101        5.49858        -0.0023958     0.00063974     -1.42123       8.6021e-09     
DM             0.109315       0.147721       1.38885        1.40101        -0.0023958     0.00063974     -1.42123       8.6021e-09     
Recoil_DM      0.100167       0.125886       1.27973        1.28986        75.2763        101.727        954.993        3.22678e-06    
electron       0.00914855     0.0218349      0.109122       0.111661       75.2763        101.727        954.993        3.22678e-06    

endevent 285

event 286
pion           0.0439217      0.127685       0.735086       0.759476       0.160883       0.977668       123.308        4.2469e-07     
V              0.0427345      0.118558       0.737035       0.750068       0.160883       0.977668       123.308        4.2469e-07     
DM             0.0493605      0.0650821      0.493192       0.500055       0.160883       0.977668       123.308        4.2469e-07     
Recoil_DM      0.0482878      0.0666552      0.471188       0.478473       27.7787        37.3919        399.255        1.35796e-06    
electron       0.00107276     -0.00157302    0.0220044      0.0220925      27.7787        37.3919        399.255        1.35796e-06    

endevent 286

event 287
pion           0.0499989      0.175584       1.17187        1.19366        -0.917134      0.37727        206.846        7.0406e-07     
V              0.0939711      0.104126       0.703484       0.71782        -0.917134      0.37727        206.846        7.0406e-07     
DM             0.0392401      0.0510373      0.333985       0.340345       -0.917134      0.37727        206.846        7.0406e-07     
Recoil_DM      0.0337284      0.0344264      0.269373       0.273913       17.8528        24.7902        366.602        1.2471e-06     
electron       0.00551171     0.0166109      0.0646121      0.0669424      17.8528        24.7902        366.602        1.2471e-06     

endevent 287

event 288
pion           0.0480801      0.0545114      0.486561       0.510141       -0.690691      -0.316748      37.3285        1.3803e-07     
V              0.0335809      0.0477993      0.489291       0.493932       -0.690691      -0.316748      37.3285        1.3803e-07     
DM             0.0303646      0.0426565      0.368402       0.372298       -0.690691      -0.316748      37.3285        1.3803e-07     
Recoil_DM      0.0311572      0.0424025      0.329203       0.333598       19.0547        27.4219        276.892        9.45579e-07    
electron       -0.000792638   0.000254053    0.0391984      0.0392106      19.0547        27.4219        276.892        9.45579e-07    

endevent 288

event 289
pion           0.295683       0.508774       4.10309        4.14727        0.0988989      0.0184519      3.12981        2.3811e-08     
V              0.292622       0.499772       4.09022        4.13127        0.0988989      0.0184519      3.12981        2.3811e-08     
DM             0.0632153      0.0848183      0.789713       0.796857       0.0988989      0.0184519      3.12981        2.3811e-08     
Recoil_DM      0.0212922      0.0382814      0.412071       0.414566       43.309         57.995         542.929        1.84067e-06    
electron       0.0419231      0.0465368      0.377642       0.382801       43.309         57.995         542.929        1.84067e-06    

endevent 289

event 290
pion           0.188277       0.291914       4.30042        4.31654        -0.0001666     0.00127094     -1.12825       9.5794e-09     
V              0.177268       0.191453       2.82598        2.83863        -0.0001666     0.00127094     -1.12825       9.5794e-09     
DM             0.0330935      0.0439418      0.411602       0.415435       -0.0001666     0.00127094     -1.12825       9.5794e-09     
Recoil_DM      0.0100348      0.0147346      0.193746       0.194934       22.5942        30.0022        279.89         9.55686e-07    
electron       0.0230587      0.0292071      0.217857       0.221013       22.5942        30.0022        279.89         9.55686e-07    

endevent 290

event 291
pion           0.151534       0.169196       1.4374         1.46148        0.690497       -0.447885      17.4516        7.1637e-08     
V              0.0796522      0.133567       1.15972        1.17245        0.690497       -0.447885      17.4516        7.1637e-08     
DM             0.0894359      0.118411       1.05949        1.0699         0.690497       -0.447885      17.4516        7.1637e-08     
Recoil_DM      0.0709268      0.100673       0.946093       0.954149       60.1032        78.2132        721.276        2.44241e-06    
electron       0.0185092      0.0177383      0.113398       0.116261       60.1032        78.2132        721.276        2.44241e-06    

endevent 291

event 292
pion           0.156992       0.351988       2.77591        2.80578        0.538026       0.976857       3.98653        2.7203e-08     
V              0.153808       0.209565       1.65542        1.67628        0.538026       0.976857       3.98653        2.7203e-08     
DM             0.0629954      0.0862866      0.79809        0.805299       0.538026       0.976857       3.98653        2.7203e-08     
Recoil_DM      0.0578117      0.0794402      0.772428       0.778744       43.3632        59.6357        546.54         1.85331e-06    
electron       0.0051837      0.00684637     0.0256621      0.0270657      43.3632        59.6357        546.54         1.85331e-06    

endevent 292

event 293
pion           -0.0653378     0.211412       1.01016        1.04288        -0.905648      -0.403189      338.197        1.1415e-06     
V              0.0287659      0.0928714      0.42854        0.441893       -0.905648      -0.403189      338.197        1.1415e-06     
DM             0.0342971      0.0454855      0.213187       0.220993       -0.905648      -0.403189      338.197        1.1415e-06     
Recoil_DM      0.0235441      0.0371212      0.145904       0.152853       11.2117        15.6671        413.518        1.40194e-06    
electron       0.010753       0.00836433     0.0672836      0.0686508      11.2117        15.6671        413.518        1.40194e-06    

endevent 293

event 294
pion           0.51542        0.980062       8.1498         8.2258         0.576296       -1.04114       40.5775        1.4875e-07     
V              0.296846       0.445033       3.68708        3.7258         0.576296       -1.04114       40.5775        1.4875e-07     
DM             0.130944       0.181818       1.55656        1.57265        0.576296       -1.04114       40.5775        1.4875e-07     
Recoil_DM      0.0777702      0.135095       1.13073        1.14149        85.2085        116.472        1046.62        3.53922e-06    
electron       0.0531743      0.0467231      0.425828       0.431671       85.2085        116.472        1046.62        3.53922e-06    

endevent 294

event 295
pion           0.0776834      0.394722       3.57862        3.60369        0.0296953      -0.009173      0.232          1.4119e-08     
V              0.0535224      0.0832537      0.706423       0.714553       0.0296953      -0.009173      0.232          1.4119e-08     
DM             0.0488122      0.067175       0.622906       0.628531       0.0296953      -0.009173      0.232          1.4119e-08     
Recoil_DM      0.033232       0.0499145      0.364829       0.369919       33.3733        45.8779        425.738        1.44627e-06    
electron       0.0155802      0.0172605      0.258077       0.259123       33.3733        45.8779        425.738        1.44627e-06    

endevent 295

event 296
pion           0.20045        0.296159       2.65391        2.6813         -0.526296      -1.0358        40.8746        1.4979e-07     
V              0.218989       0.269893       2.46949        2.49409        -0.526296      -1.0358        40.8746        1.4979e-07     
DM             0.144034       0.191986       1.64488        1.66235        -0.526296      -1.0358        40.8746        1.4979e-07     
Recoil_DM      0.126064       0.150263       1.24722        1.26261        91.7223        121.924        1094.36        3.70115e-06    
electron       0.0179705      0.0417232      0.397662       0.400249       91.7223        121.924        1094.36        3.70115e-06    

endevent 296

event 297
pion           0.013637       0.0432833      0.669968       0.684934       -0.920606      0.385604       47.245         1.7179e-07     
V              0.0542582      0.0348257      0.573905       0.580294       -0.920606      0.385604       47.245         1.7179e-07     
DM             0.035478       0.0472941      0.406075       0.410532       -0.920606      0.385604       47.245         1.7179e-07     
Recoil_DM      0.0299386      0.027203       0.298385       0.301353       21.7775        30.6434        307.044        1.0479e-06     
electron       0.00553943     0.0200911      0.107691       0.10969        21.7775        30.6434        307.044        1.0479e-06     

endevent 297

event 298
pion           0.0405107      0.0969939      1.46098        1.47096        0.976479       -0.256646      240.912        8.1748e-07     
V              0.0587686      0.0271818      0.369479       0.377078       0.976479       -0.256646      240.912        8.1748e-07     
DM             0.0180235      0.0240645      0.141522       0.145177       0.976479       -0.256646      240.912        8.1748e-07     
Recoil_DM      0.0196183      0.0226504      0.135096       0.138899       8.9411         10.3775        303.451        1.03148e-06    
electron       -0.00159478    0.00141416     0.00642614     0.00678967     8.9411         10.3775        303.451        1.03148e-06    

endevent 298

event 299
pion           0.203638       0.396055       2.47258        2.51599        -0.975452      0.190424       241.355        8.1859e-07     
V              0.209995       0.307462       1.94473        1.98072        -0.975452      0.190424       241.355        8.1859e-07     
DM             0.145723       0.194688       1.16567        1.19083        -0.975452      0.190424       241.355        8.1859e-07     
Recoil_DM      0.0698674      0.0909998      0.630303       0.640772       64.2901        87.386         763.427        2.59762e-06    
electron       0.075856       0.103688       0.535366       0.550566       64.2901        87.386         763.427        2.59762e-06    

endevent 299

event 300
pion           0.0745756      0.134019       0.312134       0.373053       0.12271        -0.0873318     0.822852       1.6108e-08     
V              -0.00176612    0.0869389      0.231957       0.25275        0.12271        -0.0873318     0.822852       1.6108e-08     
DM             0.0060914      0.00791634     0.0730521      0.0747019      0.12271        -0.0873318     0.822852       1.6108e-08     
Recoil_DM      0.00526857     0.00600715     0.0700951      0.0715624      4.26197        5.29202        50.4635        1.85431e-07    
electron       0.000822832    0.00190919     0.00295693     0.00365056     4.26197        5.29202        50.4635        1.85431e-07    

endevent 300

event 301
pion           0.072419       0.0947319      1.08943        1.10422        -0.0032571     -0.0010656     -1.07763       9.7486e-09     
V              0.0837342      0.0889442      1.08155        1.08926        -0.0032571     -0.0010656     -1.07763       9.7486e-09     
DM             0.0523986      0.0713465      0.661208       0.667215       -0.0032571     -0.0010656     -1.07763       9.7486e-09     
Recoil_DM      0.0113817      0.0225783      0.257947       0.259461       36.0437        49.0809        453.792        1.54081e-06    
electron       0.0410169      0.0487683      0.403261       0.408265       36.0437        49.0809        453.792        1.54081e-06    

endevent 301

event 302
pion           0.20107        0.210022       1.71719        1.74685        0.127843       -0.0867686     2.30686        2.1055e-08     
V              0.153741       0.188482       1.59386        1.61301        0.127843       -0.0867686     2.30686        2.1055e-08     
DM             0.0714731      0.09956        0.925061       0.933221       0.127843       -0.0867686     2.30686        2.1055e-08     
Recoil_DM      0.071294       0.0978907      0.851654       0.860304       48.9133        67.87          633.726        2.14582e-06    
electron       0.000179123    0.00166936     0.0734072      0.0734282      48.9133        67.87          633.726        2.14582e-06    

endevent 302

event 303
pion           0.393396       0.546708       6.65617        6.69153        -0.0013821     -0.0013697     -0.511591      1.1636e-08     
V              0.0688517      0.0643329      0.724411       0.731339       -0.0013821     -0.0013697     -0.511591      1.1636e-08     
DM             0.0401047      0.0523969      0.486266       0.490869       -0.0013821     -0.0013697     -0.511591      1.1636e-08     
Recoil_DM      0.031123       0.0454689      0.445754       0.449307       27.3377        35.7173        330.973        1.12782e-06    
electron       0.00898172     0.00692802     0.0405121      0.0420732      27.3377        35.7173        330.973        1.12782e-06    

endevent 303

event 304
pion           0.560835       0.622103       2.25038        2.40499        -0.989644      -0.0595539     436.694        1.47e-06       
V              0.397779       0.478269       1.744          1.85391        -0.989644      -0.0595539     436.694        1.47e-06       
DM             0.290616       0.394051       1.29517        1.38468        -0.989644      -0.0595539     436.694        1.47e-06       
Recoil_DM      0.278959       0.387979       1.25694        1.34477        74.2677        101.983        772.087        2.66607e-06    
electron       0.0116574      0.00607238     0.0382214      0.0404216      74.2677        101.983        772.087        2.66607e-06    

endevent 304

event 305
pion           0.0291244      0.0748882      0.680988       0.69887        0.696251       0.0623234      5.93294        3.3451e-08     
V              0.0329417      0.0696122      0.684172       0.691621       0.696251       0.0623234      5.93294        3.3451e-08     
DM             0.0472658      0.0643807      0.586995       0.592525       0.696251       0.0623234      5.93294        3.3451e-08     
Recoil_DM      0.0448999      0.0564658      0.460532       0.466302       32.7937        43.7822        404.551        1.37563e-06    
electron       0.00236592     0.00791494     0.126464       0.126734       32.7937        43.7822        404.551        1.37563e-06    

endevent 305

event 306
pion           -0.110332      0.255871       1.80906        1.83536        0.00181542     -0.0027204     -1.33098       8.9031e-09     
V              0.0205792      0.0418813      0.245161       0.251473       0.00181542     -0.0027204     -1.33098       8.9031e-09     
DM             0.0114096      0.0156433      0.146854       0.14861        0.00181542     -0.0027204     -1.33098       8.9031e-09     
Recoil_DM      0.00815904     0.0169874      0.127964       0.1299         7.8517         10.7599        99.7054        3.49954e-07    
electron       0.00325059     -0.00134415    0.0188898      0.0192213      7.8517         10.7599        99.7054        3.49954e-07    

endevent 306

event 307
pion           0.00611051     0.184296       1.15008        1.17256        -0.460261      -1.03489       30.5968        1.1553e-07     
V              0.054111       0.0915427      0.554774       0.568166       -0.460261      -1.03489       30.5968        1.1553e-07     
DM             0.0353978      0.0496117      0.433646       0.438072       -0.460261      -1.03489       30.5968        1.1553e-07     
Recoil_DM      0.030228       0.0333574      0.359071       0.362081       22.7756        31.5313        315.252        1.07473e-06    
electron       0.00516979     0.0162543      0.0745753      0.0765028      22.7756        31.5313        315.252        1.07473e-06    

endevent 307

event 308
pion           0.120895       0.0722541      0.897694       0.918645       0.441889       -0.972477      288.938        9.7839e-07     
V              0.122306       0.0680668      0.90073        0.913284       0.441889       -0.972477      288.938        9.7839e-07     
DM             0.0205148      0.0285492      0.148474       0.153051       0.441889       -0.972477      288.938        9.7839e-07     
Recoil_DM      0.0169478      0.0162069      0.099725       0.103145       8.63006        10.4225        348.2          1.18216e-06    
electron       0.00356705     0.0123424      0.0487492      0.0504163      8.63006        10.4225        348.2          1.18216e-06    

endevent 308

event 309
pion           0.144198       0.275041       0.767344       0.838735       0.988528       0.1198         517.403        1.7392e-06     
V              0.0770767      0.0857984      0.190104       0.227569       0.988528       0.1198         517.403        1.7392e-06     
DM             0.0605491      0.079333       0.173298       0.20034        0.988528       0.1198         517.403        1.7392e-06     
Recoil_DM      0.0584626      0.071006       0.155028       0.180658       11.9623        14.4979        548.812        1.86031e-06    
electron       0.00208657     0.00832701     0.0182704      0.0201931      11.9623        14.4979        548.812        1.86031e-06    

endevent 309

event 310
pion           0.272022       0.120728       1.12138        1.16802        0.672227       -0.727846      162.646        5.564e-07      
V              0.0394596      0.0451962      0.410154       0.41594        0.672227       -0.727846      162.646        5.564e-07      
DM             0.0305717      0.0411169      0.283443       0.288287       0.672227       -0.727846      162.646        5.564e-07      
Recoil_DM      0.0240183      0.032936       0.25423        0.257757       16.5916        20.6827        310.242        1.05714e-06    
electron       0.00655332     0.00818091     0.0292135      0.0310413      16.5916        20.6827        310.242        1.05714e-06    

endevent 310

event 311
pion           0.0996552      0.180325       1.78018        1.79714        0.276468       0.27356        21.1934        8.4088e-08     
V              0.122432       0.165859       1.69105        1.70402        0.276468       0.27356        21.1934        8.4088e-08     
DM             0.0794153      0.109448       0.985841       0.995144       0.276468       0.27356        21.1934        8.4088e-08     
Recoil_DM      0.0729027      0.107859       0.886671       0.896258       53.1279        73.1121        677.277        2.2932e-06     
electron       0.00651259     0.00158935     0.0991697      0.0993973      53.1279        73.1121        677.277        2.2932e-06     

endevent 311

event 312
pion           0.111458       0.130902       2.01154        2.02338        0.00075932     0.00329051     -0.508922      1.1645e-08     
V              0.115651       0.0841251      1.28627        1.29659        0.00075932     0.00329051     -0.508922      1.1645e-08     
DM             0.0624387      0.0877557      0.821043       0.828164       0.00075932     0.00329051     -0.508922      1.1645e-08     
Recoil_DM      0.0650151      0.0849208      0.805534       0.812692       42.9291        60.3378        563.981        1.91091e-06    
electron       -0.00257633    0.00283497     0.0155088      0.0159831      42.9291        60.3378        563.981        1.91091e-06    

endevent 312

event 313
pion           0.12482        0.244329       1.97135        1.99492        0.00456703     -0.0171696     0.653979       1.5524e-08     
V              0.148643       0.21983        1.82258        1.84228        0.00456703     -0.0171696     0.653979       1.5524e-08     
DM             0.0893623      0.126955       1.17662        1.18688        0.00456703     -0.0171696     0.653979       1.5524e-08     
Recoil_DM      0.0886732      0.12904        1.16652        1.17704        61.3504        87.1357        808.387        2.73332e-06    
electron       0.000689145    -0.00208433    0.0101036      0.010352       61.3504        87.1357        808.387        2.73332e-06    

endevent 313

event 314
pion           0.0675533      0.172864       1.90644        1.9202         -0.69278       -0.478003      31.4411        1.1831e-07     
V              0.104033       0.111261       1.23974        1.24967        -0.69278       -0.478003      31.4411        1.1831e-07     
DM             0.0557694      0.0736317      0.649716       0.656359       -0.69278       -0.478003      31.4411        1.1831e-07     
Recoil_DM      0.043106       0.0616162      0.450583       0.456972       35.6027        47.4425        454.285        1.54319e-06    
electron       0.0126633      0.0120155      0.199133       0.199898       35.6027        47.4425        454.285        1.54319e-06    

endevent 314

event 315
pion           0.129941       0.225777       1.01603        1.05754        0.926678       0.356603       209.56         7.1246e-07     
V              0.153293       0.191357       0.898366       0.932743       0.926678       0.356603       209.56         7.1246e-07     
DM             0.030332       0.0410802      0.266239       0.271358       0.926678       0.356603       209.56         7.1246e-07     
Recoil_DM      0.019213       0.0364926      0.212489       0.216787       15.416         19.9803        336.741        1.14484e-06    
electron       0.011119       0.00458758     0.0537502      0.0550819      15.416         19.9803        336.741        1.14484e-06    

endevent 315

event 316
pion           -0.0099915     0.132829       1.86985        1.87945        0.00098032     -0.0019908     -1.11969       9.6079e-09     
V              -0.0167183     0.0411956      0.532587       0.539026       0.00098032     -0.0019908     -1.11969       9.6079e-09     
DM             0.023208       0.0297846      0.27448        0.277325       0.00098032     -0.0019908     -1.11969       9.6079e-09     
Recoil_DM      0.021686       0.0222322      0.180956       0.183994       15.8232        20.3039        186.009        6.40272e-07    
electron       0.00152202     0.00755244     0.093524       0.0938422      15.8232        20.3039        186.009        6.40272e-07    

endevent 316

event 317
pion           0.0395034      0.193022       1.44356        1.46318        -0.0597409     0.158294       2.27661        2.0952e-08     
V              0.0783746      0.160901       1.24698        1.26024        -0.0597409     0.158294       2.27661        2.0952e-08     
DM             0.0286156      0.0378573      0.354156       0.357523       -0.0597409     0.158294       2.27661        2.0952e-08     
Recoil_DM      0.0212401      0.0379655      0.299953       0.303328       19.406         25.9107        243.191        8.32195e-07    
electron       0.00737551     -0.000108158   0.0542036      0.0547056      19.406         25.9107        243.191        8.32195e-07    

endevent 317

event 318
pion           0.29196        0.276535       2.74246        2.77507        0.00242925     -0.0018387     -1.07735       9.7492e-09     
V              0.221964       0.242188       2.45023        2.47262        0.00242925     -0.0018387     -1.07735       9.7492e-09     
DM             0.122536       0.163092       1.49526        1.50916        0.00242925     -0.0018387     -1.07735       9.7492e-09     
Recoil_DM      0.103741       0.1097         1.09812        1.10852        83.4757        111.099        1017.52        3.439e-06      
electron       0.0187948      0.0533919      0.397142       0.401156       83.4757        111.099        1017.52        3.439e-06      

endevent 318

event 319
pion           0.260012       0.267181       2.16717        2.20314        -0.975447      -0.177397      81.7804        2.8615e-07     
V              0.13256        0.190907       1.58008        1.59755        -0.975447      -0.177397      81.7804        2.8615e-07     
DM             0.109417       0.144985       1.16668        1.1808         -0.975447      -0.177397      81.7804        2.8615e-07     
Recoil_DM      0.102411       0.145241       1.11168        1.12586        64.6961        86.8416        782.017        2.65015e-06    
electron       0.0070067      -0.000256682   0.0550042      0.0554517      64.6961        86.8416        782.017        2.65015e-06    

endevent 319

event 320
pion           0.381875       0.596532       0.814833       1.08805        -0.272179      -0.953298      572.875        1.9243e-06     
V              0.371012       0.504745       0.733436       0.964889       -0.272179      -0.953298      572.875        1.9243e-06     
DM             0.208927       0.282501       0.404635       0.536032       -0.272179      -0.953298      572.875        1.9243e-06     
Recoil_DM      0.183162       0.243183       0.361165       0.472515       29.2316        38.9403        630.016        2.1768e-06     
electron       0.0257648      0.039318       0.0434701      0.0640284      29.2316        38.9403        630.016        2.1768e-06     

endevent 320

event 321
pion           0.399608       0.482384       5.41288        5.45067        0.697244       -0.325917      24.1789        9.4072e-08     
V              0.244998       0.225856       2.51807        2.54041        0.697244       -0.325917      24.1789        9.4072e-08     
DM             0.0241971      0.033351       0.303115       0.306138       0.697244       -0.325917      24.1789        9.4072e-08     
Recoil_DM      0.019687       0.0315         0.22351        0.226893       16.7678        21.8243        225.493        7.72282e-07    
electron       0.00451009     0.00185105     0.0796048      0.0797556      16.7678        21.8243        225.493        7.72282e-07    

endevent 321

event 322
pion           0.0963966      0.418621       3.7334         3.76046        -0.0009043     0.00046735     -0.982029      1.0067e-08     
V              0.0992082      0.168022       1.47895        1.49212        -0.0009043     0.00046735     -0.982029      1.0067e-08     
DM             0.0527816      0.0684289      0.642196       0.648095       -0.0009043     0.00046735     -0.982029      1.0067e-08     
Recoil_DM      0.0524447      0.0546153      0.517763       0.523408       35.9676        46.632         436.648        1.48325e-06    
electron       0.000336895    0.0138135      0.124432       0.125198       35.9676        46.632         436.648        1.48325e-06    

endevent 322

event 323
pion           0.0731113      0.228145       1.6399         1.66279        0.64345        0.764175       217.516        7.3891e-07     
V              0.103805       0.194798       1.43866        1.45651        0.64345        0.764175       217.516        7.3891e-07     
DM             0.059082       0.0806295      0.522888       0.532492       0.64345        0.764175       217.516        7.3891e-07     
Recoil_DM      0.0500656      0.0556382      0.352809       0.360861       28.5198        38.8072        464.228        1.57697e-06    
electron       0.00901648     0.0249913      0.170079       0.172143       28.5198        38.8072        464.228        1.57697e-06    

endevent 323

event 324
pion           0.350154       0.33523        3.03634        3.07775        0.701626       0.927632       16.6982        6.9173e-08     
V              0.257434       0.282651       2.60094        2.6295         0.701626       0.927632       16.6982        6.9173e-08     
DM             0.102397       0.141841       1.29396        1.30578        0.701626       0.927632       16.6982        6.9173e-08     
Recoil_DM      0.0717175      0.122268       0.990414       1.00058        69.2523        95.8844        882.952        2.9851e-06     
electron       0.0306792      0.0195724      0.303542       0.305717       69.2523        95.8844        882.952        2.9851e-06     

endevent 324

event 325
pion           0.0845204      0.106224       1.04608        1.06345        -0.0003897     0.00166819     -1.08925       9.7095e-09     
V              0.110636       0.093783       0.96866        0.980804       -0.0003897     0.00166819     -1.08925       9.7095e-09     
DM             0.0460031      0.0633205      0.588271       0.593576       -0.0003897     0.00166819     -1.08925       9.7095e-09     
Recoil_DM      0.0426919      0.0536793      0.553086       0.557452       31.5722        43.4595        402.65         1.36858e-06    
electron       0.00331116     0.00964118     0.0351844      0.0366349      31.5722        43.4595        402.65         1.36858e-06    

endevent 325

event 326
pion           0.177848       0.0946249      0.854655       0.88839        0.00088101     0.00185771     -0.752524      1.0832e-08     
V              0.0249309      0.043494       0.385871       0.392652       0.00088101     0.00185771     -0.752524      1.0832e-08     
DM             0.029082       0.03853        0.35989        0.363312       0.00088101     0.00185771     -0.752524      1.0832e-08     
Recoil_DM      0.0293013      0.0379042      0.359538       0.362914       19.8379        26.2835        244.731        8.37463e-07    
electron       -0.000219323   0.000625791    0.00035236     0.000908292    19.8379        26.2835        244.731        8.37463e-07    

endevent 326

event 327
pion           0.525594       0.489471       4.78235        4.83786        0.708768       -0.239776      8.42882        4.1567e-08     
V              0.310374       0.338196       3.32613        3.35807        0.708768       -0.239776      8.42882        4.1567e-08     
DM             0.118544       0.162942       1.48894        1.50256        0.708768       -0.239776      8.42882        4.1567e-08     
Recoil_DM      0.119683       0.148492       1.37746        1.39065        80.9607        110.069        1016.41        3.4346e-06     
electron       -0.00113856    0.0144504      0.111482       0.112422       80.9607        110.069        1016.41        3.4346e-06     

endevent 327

event 328
pion           0.392884       0.108624       1.57123        1.62884        -0.129866      0.990572       3.95907        2.6884e-08     
V              0.0371889      0.0265245      0.356503       0.360453       -0.129866      0.990572       3.95907        2.6884e-08     
DM             0.00951086     0.0121439      0.115039       0.116687       -0.129866      0.990572       3.95907        2.6884e-08     
Recoil_DM      0.0100857      0.0114355      0.114256       0.115892       6.30398        9.20563        81.7798        2.90185e-07    
electron       -0.000574809   0.000708493    0.000783053    0.00130639     6.30398        9.20563        81.7798        2.90185e-07    

endevent 328

event 329
pion           0.638921       0.649204       5.38857        5.46668        -0.883744      0.454295       132.457        4.5548e-07     
V              0.377526       0.437645       3.65203        3.69787        -0.883744      0.454295       132.457        4.5548e-07     
DM             0.191315       0.246112       1.84987        1.87599        -0.883744      0.454295       132.457        4.5548e-07     
Recoil_DM      0.18908        0.247075       1.81254        1.83909        104.181        135.612        1148.35        3.89199e-06    
electron       0.00223501     -0.00096369    0.0373261      0.0374089      104.181        135.612        1148.35        3.89199e-06    

endevent 329

event 330
pion           0.149094       0.155448       1.39145        1.41448        0.00023418     0.00363166     -0.610765      1.1305e-08     
V              0.137493       0.147674       1.38277        1.39804        0.00023418     0.00363166     -0.610765      1.1305e-08     
DM             0.0764463      0.0983241      0.925881       0.934297       0.00023418     0.00363166     -0.610765      1.1305e-08     
Recoil_DM      0.0768541      0.0847484      0.808384       0.816528       52.0604        66.9626        629.917        2.13364e-06    
electron       -0.000407859   0.0135757      0.117497       0.11828        52.0604        66.9626        629.917        2.13364e-06    

endevent 330

event 331
pion           0.255572       0.267226       2.38312        2.41541        -0.0007368     -0.0029508     -0.668271      1.1114e-08     
V              0.165152       0.218604       1.99776        2.01661        -0.0007368     -0.0029508     -0.668271      1.1114e-08     
DM             0.0730369      0.0976085      0.906416       0.914656       -0.0007368     -0.0029508     -0.668271      1.1114e-08     
Recoil_DM      0.0712271      0.0974573      0.903995       0.912098       49.8868        66.668         618.454        2.09506e-06    
electron       0.00180983     0.000151214    0.00242052     0.00306894     49.8868        66.668         618.454        2.09506e-06    

endevent 331

event 332
pion           0.102185       0.153309       1.25873        1.27928        0.282109       0.0937749      24.0611        9.377e-08      
V              0.0772302      0.141743       1.22247        1.23377        0.282109       0.0937749      24.0611        9.377e-08      
DM             0.0639648      0.084833       0.772776       0.780138       0.282109       0.0937749      24.0611        9.377e-08      
Recoil_DM      0.0458057      0.0413553      0.481281       0.485369       42.5995        56.217         535.309        1.81535e-06    
electron       0.0181591      0.0434777      0.291496       0.295279       42.5995        56.217         535.309        1.81535e-06    

endevent 332

event 333
pion           0.500282       0.241561       2.32068        2.39006        0.800409       -0.767341      27.9572        1.068e-07      
V              0.0220212      0.0332341      0.273756       0.277713       0.800409       -0.767341      27.9572        1.068e-07      
DM             0.0131062      0.0180527      0.156359       0.158397       0.800409       -0.767341      27.9572        1.068e-07      
Recoil_DM      0.015101       0.0171511      0.148817       0.151039       9.34103        10.9967        129.848        4.51102e-07    
electron       -0.00199478    0.000901587    0.00754119     0.00786909     9.34103        10.9967        129.848        4.51102e-07    

endevent 333

event 334
pion           0.203169       0.273419       2.50536        2.53201        -0.695335      0.644654       38.5041        1.4194e-07     
V              0.21376        0.263457       2.47473        2.4981         -0.695335      0.644654       38.5041        1.4194e-07     
DM             0.136019       0.182604       1.6228         1.63874        -0.695335      0.644654       38.5041        1.4194e-07     
Recoil_DM      0.0985244      0.132649       1.29487        1.30543        87.1244        118.541        1086.25        3.67118e-06    
electron       0.0374949      0.0499546      0.327927       0.333823       87.1244        118.541        1086.25        3.67118e-06    

endevent 334

event 335
pion           0.10245        -0.0967749     1.85651        1.86674        0.020147       0.0128149      0.473116       1.4927e-08     
V              -0.00878421    -0.0213516     0.360632       0.364835       0.020147       0.0128149      0.473116       1.4927e-08     
DM             0.0074999      0.010122       0.0948864      0.0964683      0.020147       0.0128149      0.473116       1.4927e-08     
Recoil_DM      0.00645754     0.00874992     0.0928981      0.0942991      5.17384        6.9683         65.676         2.36046e-07    
